Vial ID,Sex,Virgin,Yeast,Density,Total,Day,Event
1,F,Y,N,20,23,3,1.0
1,F,Y,N,20,23,4,1.0
1,F,Y,N,20,23,6,1.0
1,F,Y,N,20,23,12,1.0
1,F,Y,N,20,23,20,1.0
1,F,Y,N,20,23,22,1.0
1,F,Y,N,20,23,25,1.0
1,F,Y,N,20,23,31,1.0
1,F,Y,N,20,23,49,1.0
1,F,Y,N,20,23,49,1.0
1,F,Y,N,20,23,50,1.0
1,F,Y,N,20,23,56,1.0
1,F,Y,N,20,23,56,1.0
1,F,Y,N,20,23,57,1.0
1,F,Y,N,20,23,61,1.0
1,F,Y,N,20,23,61,1.0
1,F,Y,N,20,23,62,1.0
1,F,Y,N,20,23,62,1.0
1,F,Y,N,20,23,62,1.0
1,F,Y,N,20,23,66,1.0
1,F,Y,N,20,23,68,1.0
1,F,Y,N,20,23,73,1.0
1,F,Y,N,20,23,73,1.0
2,F,Y,N,20,17,33,1.0
2,F,Y,N,20,17,54,1.0
2,F,Y,N,20,17,66,1.0
2,F,Y,N,20,17,71,1.0
2,F,Y,N,20,17,71,1.0
2,F,Y,N,20,17,71,1.0
2,F,Y,N,20,17,71,1.0
2,F,Y,N,20,17,73,1.0
2,F,Y,N,20,17,73,1.0
2,F,Y,N,20,17,74,1.0
2,F,Y,N,20,17,74,1.0
2,F,Y,N,20,17,75,1.0
2,F,Y,N,20,17,77,1.0
2,F,Y,N,20,17,77,1.0
2,F,Y,N,20,17,78,1.0
2,F,Y,N,20,17,79,1.0
2,F,Y,N,20,17,84,1.0
3,F,Y,N,20,12,17,1.0
3,F,Y,N,20,12,54,1.0
3,F,Y,N,20,12,66,1.0
3,F,Y,N,20,12,68,1.0
3,F,Y,N,20,12,70,1.0
3,F,Y,N,20,12,73,1.0
3,F,Y,N,20,12,74,1.0
3,F,Y,N,20,12,74,1.0
3,F,Y,N,20,12,78,1.0
3,F,Y,N,20,12,79,1.0
3,F,Y,N,20,12,80,1.0
3,F,Y,N,20,12,80,1.0
4,F,Y,N,20,13,3,1.0
4,F,Y,N,20,13,68,1.0
4,F,Y,N,20,13,69,1.0
4,F,Y,N,20,13,73,1.0
4,F,Y,N,20,13,73,1.0
4,F,Y,N,20,13,74,1.0
4,F,Y,N,20,13,74,1.0
4,F,Y,N,20,13,75,1.0
4,F,Y,N,20,13,75,1.0
4,F,Y,N,20,13,75,1.0
4,F,Y,N,20,13,77,1.0
4,F,Y,N,20,13,78,1.0
4,F,Y,N,20,13,81,1.0
4,F,Y,N,20,13,88,1.0
5,F,Y,N,20,18,41,1.0
5,F,Y,N,20,18,49,1.0
5,F,Y,N,20,18,51,1.0
5,F,Y,N,20,18,53,1.0
5,F,Y,N,20,18,59,1.0
5,F,Y,N,20,18,59,1.0
5,F,Y,N,20,18,60,1.0
5,F,Y,N,20,18,61,1.0
5,F,Y,N,20,18,67,1.0
5,F,Y,N,20,18,67,1.0
5,F,Y,N,20,18,69,1.0
5,F,Y,N,20,18,73,1.0
5,F,Y,N,20,18,74,1.0
5,F,Y,N,20,18,75,1.0
5,F,Y,N,20,18,77,1.0
5,F,Y,N,20,18,77,1.0
5,F,Y,N,20,18,78,1.0
5,F,Y,N,20,18,82,1.0
6,F,Y,N,20,18,5,1.0
6,F,Y,N,20,18,6,1.0
6,F,Y,N,20,18,9,1.0
6,F,Y,N,20,18,13,1.0
6,F,Y,N,20,18,29,1.0
6,F,Y,N,20,18,31,1.0
6,F,Y,N,20,18,33,1.0
6,F,Y,N,20,18,58,1.0
6,F,Y,N,20,18,62,1.0
6,F,Y,N,20,18,65,1.0
6,F,Y,N,20,18,68,1.0
6,F,Y,N,20,18,68,1.0
6,F,Y,N,20,18,71,1.0
6,F,Y,N,20,18,73,1.0
6,F,Y,N,20,18,76,1.0
6,F,Y,N,20,18,77,1.0
6,F,Y,N,20,18,80,1.0
6,F,Y,N,20,18,83,1.0
7,F,Y,N,20,17,5,1.0
7,F,Y,N,20,17,8,1.0
7,F,Y,N,20,17,12,1.0
7,F,Y,N,20,17,50,1.0
7,F,Y,N,20,17,53,1.0
7,F,Y,N,20,17,54,1.0
7,F,Y,N,20,17,61,1.0
7,F,Y,N,20,17,65,1.0
7,F,Y,N,20,17,66,1.0
7,F,Y,N,20,17,66,1.0
7,F,Y,N,20,17,68,1.0
7,F,Y,N,20,17,70,1.0
7,F,Y,N,20,17,71,1.0
7,F,Y,N,20,17,71,1.0
7,F,Y,N,20,17,71,1.0
7,F,Y,N,20,17,71,1.0
7,F,Y,N,20,17,78,1.0
8,F,Y,N,20,18,5,1.0
8,F,Y,N,20,18,12,1.0
8,F,Y,N,20,18,51,1.0
8,F,Y,N,20,18,53,1.0
8,F,Y,N,20,18,56,1.0
8,F,Y,N,20,18,57,1.0
8,F,Y,N,20,18,57,1.0
8,F,Y,N,20,18,61,1.0
8,F,Y,N,20,18,63,1.0
8,F,Y,N,20,18,65,1.0
8,F,Y,N,20,18,66,1.0
8,F,Y,N,20,18,67,1.0
8,F,Y,N,20,18,71,1.0
8,F,Y,N,20,18,75,1.0
8,F,Y,N,20,18,75,1.0
8,F,Y,N,20,18,78,1.0
8,F,Y,N,20,18,78,1.0
8,F,Y,N,20,18,81,1.0
9,F,Y,N,20,19,2,1.0
9,F,Y,N,20,19,3,1.0
9,F,Y,N,20,19,4,1.0
9,F,Y,N,20,19,53,1.0
9,F,Y,N,20,19,55,1.0
9,F,Y,N,20,19,61,1.0
9,F,Y,N,20,19,62,1.0
9,F,Y,N,20,19,64,1.0
9,F,Y,N,20,19,65,1.0
9,F,Y,N,20,19,75,1.0
9,F,Y,N,20,19,76,1.0
9,F,Y,N,20,19,76,1.0
9,F,Y,N,20,19,77,1.0
9,F,Y,N,20,19,80,1.0
9,F,Y,N,20,19,82,1.0
9,F,Y,N,20,19,83,1.0
9,F,Y,N,20,19,83,1.0
9,F,Y,N,20,19,84,1.0
9,F,Y,N,20,19,85,1.0
9,F,Y,N,20,19,89,1.0
10,F,Y,N,20,23,10,1.0
10,F,Y,N,20,23,30,1.0
10,F,Y,N,20,23,42,1.0
10,F,Y,N,20,23,44,1.0
10,F,Y,N,20,23,45,1.0
10,F,Y,N,20,23,47,1.0
10,F,Y,N,20,23,55,1.0
10,F,Y,N,20,23,57,1.0
10,F,Y,N,20,23,57,1.0
10,F,Y,N,20,23,60,1.0
10,F,Y,N,20,23,61,1.0
10,F,Y,N,20,23,62,1.0
10,F,Y,N,20,23,65,1.0
10,F,Y,N,20,23,69,1.0
10,F,Y,N,20,23,69,1.0
10,F,Y,N,20,23,71,1.0
10,F,Y,N,20,23,72,1.0
10,F,Y,N,20,23,73,1.0
10,F,Y,N,20,23,74,1.0
10,F,Y,N,20,23,74,1.0
10,F,Y,N,20,23,77,1.0
10,F,Y,N,20,23,80,1.0
10,F,Y,N,20,23,85,1.0
1,M,Y,N,20,17,31,1.0
1,M,Y,N,20,17,46,1.0
1,M,Y,N,20,17,47,1.0
1,M,Y,N,20,17,49,1.0
1,M,Y,N,20,17,49,1.0
1,M,Y,N,20,17,51,1.0
1,M,Y,N,20,17,51,1.0
1,M,Y,N,20,17,51,1.0
1,M,Y,N,20,17,53,1.0
1,M,Y,N,20,17,53,1.0
1,M,Y,N,20,17,55,1.0
1,M,Y,N,20,17,57,1.0
1,M,Y,N,20,17,62,1.0
1,M,Y,N,20,17,65,1.0
1,M,Y,N,20,17,65,1.0
1,M,Y,N,20,17,71,1.0
1,M,Y,N,20,17,71,1.0
2,M,Y,N,20,18,37,1.0
2,M,Y,N,20,18,40,1.0
2,M,Y,N,20,18,41,1.0
2,M,Y,N,20,18,45,1.0
2,M,Y,N,20,18,46,1.0
2,M,Y,N,20,18,50,1.0
2,M,Y,N,20,18,53,1.0
2,M,Y,N,20,18,54,1.0
2,M,Y,N,20,18,54,1.0
2,M,Y,N,20,18,54,1.0
2,M,Y,N,20,18,57,1.0
2,M,Y,N,20,18,58,1.0
2,M,Y,N,20,18,60,1.0
2,M,Y,N,20,18,62,1.0
2,M,Y,N,20,18,63,1.0
2,M,Y,N,20,18,67,1.0
2,M,Y,N,20,18,69,1.0
2,M,Y,N,20,18,73,1.0
3,M,Y,N,20,16,45,1.0
3,M,Y,N,20,16,49,1.0
3,M,Y,N,20,16,49,1.0
3,M,Y,N,20,16,51,1.0
3,M,Y,N,20,16,56,1.0
3,M,Y,N,20,16,56,1.0
3,M,Y,N,20,16,57,1.0
3,M,Y,N,20,16,59,1.0
3,M,Y,N,20,16,61,1.0
3,M,Y,N,20,16,62,1.0
3,M,Y,N,20,16,65,1.0
3,M,Y,N,20,16,66,1.0
3,M,Y,N,20,16,66,1.0
3,M,Y,N,20,16,69,1.0
3,M,Y,N,20,16,73,1.0
3,M,Y,N,20,16,74,1.0
4,M,Y,N,20,19,27,1.0
4,M,Y,N,20,19,48,1.0
4,M,Y,N,20,19,48,1.0
4,M,Y,N,20,19,49,1.0
4,M,Y,N,20,19,50,1.0
4,M,Y,N,20,19,53,1.0
4,M,Y,N,20,19,55,1.0
4,M,Y,N,20,19,55,1.0
4,M,Y,N,20,19,56,1.0
4,M,Y,N,20,19,57,1.0
4,M,Y,N,20,19,58,1.0
4,M,Y,N,20,19,58,1.0
4,M,Y,N,20,19,59,1.0
4,M,Y,N,20,19,62,1.0
4,M,Y,N,20,19,63,1.0
4,M,Y,N,20,19,68,1.0
4,M,Y,N,20,19,69,1.0
4,M,Y,N,20,19,71,1.0
4,M,Y,N,20,19,81,1.0
5,M,Y,N,20,16,40,1.0
5,M,Y,N,20,16,48,1.0
5,M,Y,N,20,16,50,1.0
5,M,Y,N,20,16,51,1.0
5,M,Y,N,20,16,51,1.0
5,M,Y,N,20,16,59,1.0
5,M,Y,N,20,16,59,1.0
5,M,Y,N,20,16,60,1.0
5,M,Y,N,20,16,61,1.0
5,M,Y,N,20,16,62,1.0
5,M,Y,N,20,16,68,1.0
5,M,Y,N,20,16,69,1.0
5,M,Y,N,20,16,72,1.0
5,M,Y,N,20,16,73,1.0
5,M,Y,N,20,16,78,1.0
5,M,Y,N,20,16,81,1.0
6,M,Y,N,20,19,33,1.0
6,M,Y,N,20,19,34,1.0
6,M,Y,N,20,19,39,1.0
6,M,Y,N,20,19,39,1.0
6,M,Y,N,20,19,47,1.0
6,M,Y,N,20,19,52,1.0
6,M,Y,N,20,19,54,1.0
6,M,Y,N,20,19,55,1.0
6,M,Y,N,20,19,55,1.0
6,M,Y,N,20,19,56,1.0
6,M,Y,N,20,19,59,1.0
6,M,Y,N,20,19,59,1.0
6,M,Y,N,20,19,61,1.0
6,M,Y,N,20,19,62,1.0
6,M,Y,N,20,19,65,1.0
6,M,Y,N,20,19,67,1.0
6,M,Y,N,20,19,69,1.0
6,M,Y,N,20,19,69,1.0
6,M,Y,N,20,19,79,1.0
7,M,Y,N,20,23,27,1.0
7,M,Y,N,20,23,41,1.0
7,M,Y,N,20,23,44,1.0
7,M,Y,N,20,23,44,1.0
7,M,Y,N,20,23,44,1.0
7,M,Y,N,20,23,45,1.0
7,M,Y,N,20,23,45,1.0
7,M,Y,N,20,23,45,1.0
7,M,Y,N,20,23,45,1.0
7,M,Y,N,20,23,45,1.0
7,M,Y,N,20,23,47,1.0
7,M,Y,N,20,23,47,1.0
7,M,Y,N,20,23,47,1.0
7,M,Y,N,20,23,49,1.0
7,M,Y,N,20,23,50,1.0
7,M,Y,N,20,23,51,1.0
7,M,Y,N,20,23,52,1.0
7,M,Y,N,20,23,52,1.0
7,M,Y,N,20,23,55,1.0
7,M,Y,N,20,23,55,1.0
7,M,Y,N,20,23,56,1.0
7,M,Y,N,20,23,57,1.0
7,M,Y,N,20,23,68,1.0
8,M,Y,N,20,20,40,1.0
8,M,Y,N,20,20,40,1.0
8,M,Y,N,20,20,41,1.0
8,M,Y,N,20,20,48,1.0
8,M,Y,N,20,20,49,1.0
8,M,Y,N,20,20,49,1.0
8,M,Y,N,20,20,51,1.0
8,M,Y,N,20,20,56,1.0
8,M,Y,N,20,20,57,1.0
8,M,Y,N,20,20,57,1.0
8,M,Y,N,20,20,57,1.0
8,M,Y,N,20,20,59,1.0
8,M,Y,N,20,20,60,1.0
8,M,Y,N,20,20,61,1.0
8,M,Y,N,20,20,61,1.0
8,M,Y,N,20,20,65,1.0
8,M,Y,N,20,20,69,1.0
8,M,Y,N,20,20,71,1.0
8,M,Y,N,20,20,77,1.0
8,M,Y,N,20,20,83,1.0
9,M,Y,N,20,17,40,1.0
9,M,Y,N,20,17,43,1.0
9,M,Y,N,20,17,43,1.0
9,M,Y,N,20,17,46,1.0
9,M,Y,N,20,17,46,1.0
9,M,Y,N,20,17,47,1.0
9,M,Y,N,20,17,52,1.0
9,M,Y,N,20,17,52,1.0
9,M,Y,N,20,17,53,1.0
9,M,Y,N,20,17,53,1.0
9,M,Y,N,20,17,54,1.0
9,M,Y,N,20,17,54,1.0
9,M,Y,N,20,17,56,1.0
9,M,Y,N,20,17,57,1.0
9,M,Y,N,20,17,59,1.0
9,M,Y,N,20,17,64,1.0
9,M,Y,N,20,17,71,1.0
10,M,Y,N,20,15,39,1.0
10,M,Y,N,20,15,44,1.0
10,M,Y,N,20,15,47,1.0
10,M,Y,N,20,15,49,1.0
10,M,Y,N,20,15,53,1.0
10,M,Y,N,20,15,54,1.0
10,M,Y,N,20,15,54,1.0
10,M,Y,N,20,15,55,1.0
10,M,Y,N,20,15,56,1.0
10,M,Y,N,20,15,62,1.0
10,M,Y,N,20,15,64,1.0
10,M,Y,N,20,15,64,1.0
10,M,Y,N,20,15,65,1.0
10,M,Y,N,20,15,70,1.0
10,M,Y,N,20,15,73,1.0
1,F,N,N,10:10:00,8,4,1.0
1,F,N,N,10:10:00,8,7,1.0
1,F,N,N,10:10:00,8,25,1.0
1,F,N,N,10:10:00,8,35,1.0
1,F,N,N,10:10:00,8,35,1.0
1,F,N,N,10:10:00,8,36,1.0
1,F,N,N,10:10:00,8,38,1.0
1,F,N,N,10:10:00,8,41,1.0
1,M,N,N,10:10:00,11,26,1.0
1,M,N,N,10:10:00,11,27,1.0
1,M,N,N,10:10:00,11,31,1.0
1,M,N,N,10:10:00,11,40,1.0
1,M,N,N,10:10:00,11,45,1.0
1,M,N,N,10:10:00,11,45,1.0
1,M,N,N,10:10:00,11,46,1.0
1,M,N,N,10:10:00,11,46,1.0
1,M,N,N,10:10:00,11,48,1.0
1,M,N,N,10:10:00,11,50,1.0
1,M,N,N,10:10:00,11,50,1.0
2,F,N,N,10:10:00,10,35,1.0
2,F,N,N,10:10:00,10,37,1.0
2,F,N,N,10:10:00,10,41,1.0
2,F,N,N,10:10:00,10,41,1.0
2,F,N,N,10:10:00,10,43,1.0
2,F,N,N,10:10:00,10,43,1.0
2,F,N,N,10:10:00,10,44,1.0
2,F,N,N,10:10:00,10,44,1.0
2,F,N,N,10:10:00,10,52,1.0
2,F,N,N,10:10:00,10,53,1.0
2,M,N,N,10:10:00,14,34,1.0
2,M,N,N,10:10:00,14,35,1.0
2,M,N,N,10:10:00,14,36,1.0
2,M,N,N,10:10:00,14,42,1.0
2,M,N,N,10:10:00,14,42,1.0
2,M,N,N,10:10:00,14,43,1.0
2,M,N,N,10:10:00,14,43,1.0
2,M,N,N,10:10:00,14,43,1.0
2,M,N,N,10:10:00,14,44,1.0
2,M,N,N,10:10:00,14,44,1.0
2,M,N,N,10:10:00,14,45,1.0
2,M,N,N,10:10:00,14,45,1.0
2,M,N,N,10:10:00,14,45,1.0
2,M,N,N,10:10:00,14,49,1.0
3,F,N,N,10:10:00,8,2,1.0
3,F,N,N,10:10:00,8,19,1.0
3,F,N,N,10:10:00,8,27,1.0
3,F,N,N,10:10:00,8,41,1.0
3,F,N,N,10:10:00,8,41,1.0
3,F,N,N,10:10:00,8,43,1.0
3,F,N,N,10:10:00,8,46,1.0
3,F,N,N,10:10:00,8,53,1.0
3,M,N,N,10:10:00,9,34,1.0
3,M,N,N,10:10:00,9,42,1.0
3,M,N,N,10:10:00,9,44,1.0
3,M,N,N,10:10:00,9,45,1.0
3,M,N,N,10:10:00,9,46,1.0
3,M,N,N,10:10:00,9,48,1.0
3,M,N,N,10:10:00,9,51,1.0
3,M,N,N,10:10:00,9,53,1.0
3,M,N,N,10:10:00,9,53,1.0
4,F,N,N,10:10:00,12,2,1.0
4,F,N,N,10:10:00,12,5,1.0
4,F,N,N,10:10:00,12,7,1.0
4,F,N,N,10:10:00,12,12,1.0
4,F,N,N,10:10:00,12,13,1.0
4,F,N,N,10:10:00,12,21,1.0
4,F,N,N,10:10:00,12,39,1.0
4,F,N,N,10:10:00,12,44,1.0
4,F,N,N,10:10:00,12,44,1.0
4,F,N,N,10:10:00,12,47,1.0
4,F,N,N,10:10:00,12,48,1.0
4,F,N,N,10:10:00,12,51,1.0
4,M,N,N,10:10:00,11,31,1.0
4,M,N,N,10:10:00,11,31,1.0
4,M,N,N,10:10:00,11,34,1.0
4,M,N,N,10:10:00,11,36,1.0
4,M,N,N,10:10:00,11,41,1.0
4,M,N,N,10:10:00,11,44,1.0
4,M,N,N,10:10:00,11,45,1.0
4,M,N,N,10:10:00,11,47,1.0
4,M,N,N,10:10:00,11,48,1.0
4,M,N,N,10:10:00,11,53,1.0
4,M,N,N,10:10:00,11,55,1.0
5,F,N,N,10:10:00,11,15,1.0
5,F,N,N,10:10:00,11,32,1.0
5,F,N,N,10:10:00,11,42,1.0
5,F,N,N,10:10:00,11,42,1.0
5,F,N,N,10:10:00,11,44,1.0
5,F,N,N,10:10:00,11,44,1.0
5,F,N,N,10:10:00,11,47,1.0
5,F,N,N,10:10:00,11,48,1.0
5,F,N,N,10:10:00,11,48,1.0
5,F,N,N,10:10:00,11,52,1.0
5,F,N,N,10:10:00,11,53,1.0
5,M,N,N,10:10:00,9,39,1.0
5,M,N,N,10:10:00,9,48,1.0
5,M,N,N,10:10:00,9,48,1.0
5,M,N,N,10:10:00,9,49,1.0
5,M,N,N,10:10:00,9,49,1.0
5,M,N,N,10:10:00,9,53,1.0
5,M,N,N,10:10:00,9,54,1.0
5,M,N,N,10:10:00,9,55,1.0
5,M,N,N,10:10:00,9,55,1.0
6,F,N,N,10:10:00,8,2,1.0
6,F,N,N,10:10:00,8,4,1.0
6,F,N,N,10:10:00,8,35,1.0
6,F,N,N,10:10:00,8,40,1.0
6,F,N,N,10:10:00,8,41,1.0
6,F,N,N,10:10:00,8,41,1.0
6,F,N,N,10:10:00,8,43,1.0
6,F,N,N,10:10:00,8,48,1.0
6,M,N,N,10:10:00,11,26,1.0
6,M,N,N,10:10:00,11,33,1.0
6,M,N,N,10:10:00,11,38,1.0
6,M,N,N,10:10:00,11,40,1.0
6,M,N,N,10:10:00,11,41,1.0
6,M,N,N,10:10:00,11,41,1.0
6,M,N,N,10:10:00,11,46,1.0
6,M,N,N,10:10:00,11,47,1.0
6,M,N,N,10:10:00,11,47,1.0
6,M,N,N,10:10:00,11,49,1.0
6,M,N,N,10:10:00,11,56,1.0
7,F,N,N,10:10:00,9,24,1.0
7,F,N,N,10:10:00,9,39,1.0
7,F,N,N,10:10:00,9,44,1.0
7,F,N,N,10:10:00,9,48,1.0
7,F,N,N,10:10:00,9,48,1.0
7,F,N,N,10:10:00,9,49,1.0
7,F,N,N,10:10:00,9,55,1.0
7,F,N,N,10:10:00,9,56,1.0
7,F,N,N,10:10:00,9,58,1.0
7,M,N,N,10:10:00,12,2,1.0
7,M,N,N,10:10:00,12,42,1.0
7,M,N,N,10:10:00,12,42,1.0
7,M,N,N,10:10:00,12,44,1.0
7,M,N,N,10:10:00,12,46,1.0
7,M,N,N,10:10:00,12,49,1.0
7,M,N,N,10:10:00,12,51,1.0
7,M,N,N,10:10:00,12,52,1.0
7,M,N,N,10:10:00,12,52,1.0
7,M,N,N,10:10:00,12,53,1.0
7,M,N,N,10:10:00,12,54,1.0
7,M,N,N,10:10:00,12,62,1.0
8,F,N,N,10:10:00,8,9,1.0
8,F,N,N,10:10:00,8,31,1.0
8,F,N,N,10:10:00,8,37,1.0
8,F,N,N,10:10:00,8,38,1.0
8,F,N,N,10:10:00,8,39,1.0
8,F,N,N,10:10:00,8,40,1.0
8,F,N,N,10:10:00,8,50,1.0
8,F,N,N,10:10:00,8,56,1.0
8,M,N,N,10:10:00,11,24,1.0
8,M,N,N,10:10:00,11,35,1.0
8,M,N,N,10:10:00,11,40,1.0
8,M,N,N,10:10:00,11,41,1.0
8,M,N,N,10:10:00,11,44,1.0
8,M,N,N,10:10:00,11,47,1.0
8,M,N,N,10:10:00,11,49,1.0
8,M,N,N,10:10:00,11,49,1.0
8,M,N,N,10:10:00,11,49,1.0
8,M,N,N,10:10:00,11,51,1.0
8,M,N,N,10:10:00,11,52,1.0
9,F,N,N,10:10:00,10,7,1.0
9,F,N,N,10:10:00,10,33,1.0
9,F,N,N,10:10:00,10,43,1.0
9,F,N,N,10:10:00,10,46,1.0
9,F,N,N,10:10:00,10,47,1.0
9,F,N,N,10:10:00,10,47,1.0
9,F,N,N,10:10:00,10,48,1.0
9,F,N,N,10:10:00,10,48,1.0
9,F,N,N,10:10:00,10,52,1.0
9,F,N,N,10:10:00,10,53,1.0
9,M,N,N,10:10:00,13,12,1.0
9,M,N,N,10:10:00,13,26,1.0
9,M,N,N,10:10:00,13,28,1.0
9,M,N,N,10:10:00,13,44,1.0
9,M,N,N,10:10:00,13,44,1.0
9,M,N,N,10:10:00,13,45,1.0
9,M,N,N,10:10:00,13,45,1.0
9,M,N,N,10:10:00,13,45,1.0
9,M,N,N,10:10:00,13,45,1.0
9,M,N,N,10:10:00,13,45,1.0
9,M,N,N,10:10:00,13,46,1.0
9,M,N,N,10:10:00,13,46,1.0
9,M,N,N,10:10:00,13,47,1.0
10,F,N,N,10:10:00,9,3,1.0
10,F,N,N,10:10:00,9,35,1.0
10,F,N,N,10:10:00,9,36,1.0
10,F,N,N,10:10:00,9,41,1.0
10,F,N,N,10:10:00,9,48,1.0
10,F,N,N,10:10:00,9,51,1.0
10,F,N,N,10:10:00,9,53,1.0
10,F,N,N,10:10:00,9,55,1.0
10,F,N,N,10:10:00,9,55,1.0
10,M,N,N,10:10:00,9,32,1.0
10,M,N,N,10:10:00,9,41,1.0
10,M,N,N,10:10:00,9,41,1.0
10,M,N,N,10:10:00,9,41,1.0
10,M,N,N,10:10:00,9,41,1.0
10,M,N,N,10:10:00,9,46,1.0
10,M,N,N,10:10:00,9,47,1.0
10,M,N,N,10:10:00,9,53,1.0
10,M,N,N,10:10:00,9,54,1.0
1,F,N,N,20:20:00,20,2,1.0
1,F,N,N,20:20:00,20,3,1.0
1,F,N,N,20:20:00,20,3,1.0
1,F,N,N,20:20:00,20,5,1.0
1,F,N,N,20:20:00,20,11,1.0
1,F,N,N,20:20:00,20,17,1.0
1,F,N,N,20:20:00,20,22,1.0
1,F,N,N,20:20:00,20,22,1.0
1,F,N,N,20:20:00,20,23,1.0
1,F,N,N,20:20:00,20,37,1.0
1,F,N,N,20:20:00,20,38,1.0
1,F,N,N,20:20:00,20,41,1.0
1,F,N,N,20:20:00,20,44,1.0
1,F,N,N,20:20:00,20,44,1.0
1,F,N,N,20:20:00,20,45,1.0
1,F,N,N,20:20:00,20,45,1.0
1,F,N,N,20:20:00,20,46,1.0
1,F,N,N,20:20:00,20,47,1.0
1,F,N,N,20:20:00,20,48,1.0
1,F,N,N,20:20:00,20,48,1.0
1,M,N,N,20:20:00,15,24,1.0
1,M,N,N,20:20:00,15,30,1.0
1,M,N,N,20:20:00,15,32,1.0
1,M,N,N,20:20:00,15,33,1.0
1,M,N,N,20:20:00,15,35,1.0
1,M,N,N,20:20:00,15,37,1.0
1,M,N,N,20:20:00,15,38,1.0
1,M,N,N,20:20:00,15,40,1.0
1,M,N,N,20:20:00,15,41,1.0
1,M,N,N,20:20:00,15,42,1.0
1,M,N,N,20:20:00,15,44,1.0
1,M,N,N,20:20:00,15,44,1.0
1,M,N,N,20:20:00,15,45,1.0
1,M,N,N,20:20:00,15,47,1.0
1,M,N,N,20:20:00,15,48,1.0
2,F,N,N,20:20:00,19,9,1.0
2,F,N,N,20:20:00,19,28,1.0
2,F,N,N,20:20:00,19,30,1.0
2,F,N,N,20:20:00,19,31,1.0
2,F,N,N,20:20:00,19,32,1.0
2,F,N,N,20:20:00,19,33,1.0
2,F,N,N,20:20:00,19,33,1.0
2,F,N,N,20:20:00,19,33,1.0
2,F,N,N,20:20:00,19,33,1.0
2,F,N,N,20:20:00,19,33,1.0
2,F,N,N,20:20:00,19,35,1.0
2,F,N,N,20:20:00,19,36,1.0
2,F,N,N,20:20:00,19,39,1.0
2,F,N,N,20:20:00,19,40,1.0
2,F,N,N,20:20:00,19,41,1.0
2,F,N,N,20:20:00,19,41,1.0
2,F,N,N,20:20:00,19,41,1.0
2,F,N,N,20:20:00,19,50,1.0
2,F,N,N,20:20:00,19,51,1.0
2,M,N,N,20:20:00,22,26,1.0
2,M,N,N,20:20:00,22,27,1.0
2,M,N,N,20:20:00,22,27,1.0
2,M,N,N,20:20:00,22,28,1.0
2,M,N,N,20:20:00,22,31,1.0
2,M,N,N,20:20:00,22,32,1.0
2,M,N,N,20:20:00,22,34,1.0
2,M,N,N,20:20:00,22,35,1.0
2,M,N,N,20:20:00,22,35,1.0
2,M,N,N,20:20:00,22,36,1.0
2,M,N,N,20:20:00,22,37,1.0
2,M,N,N,20:20:00,22,37,1.0
2,M,N,N,20:20:00,22,39,1.0
2,M,N,N,20:20:00,22,39,1.0
2,M,N,N,20:20:00,22,40,1.0
2,M,N,N,20:20:00,22,41,1.0
2,M,N,N,20:20:00,22,41,1.0
2,M,N,N,20:20:00,22,41,1.0
2,M,N,N,20:20:00,22,42,1.0
2,M,N,N,20:20:00,22,42,1.0
2,M,N,N,20:20:00,22,45,1.0
2,M,N,N,20:20:00,22,50,1.0
3,F,N,N,20:20:00,18,2,1.0
3,F,N,N,20:20:00,18,5,1.0
3,F,N,N,20:20:00,18,28,1.0
3,F,N,N,20:20:00,18,36,1.0
3,F,N,N,20:20:00,18,38,1.0
3,F,N,N,20:20:00,18,42,1.0
3,F,N,N,20:20:00,18,42,1.0
3,F,N,N,20:20:00,18,42,1.0
3,F,N,N,20:20:00,18,42,1.0
3,F,N,N,20:20:00,18,42,1.0
3,F,N,N,20:20:00,18,43,1.0
3,F,N,N,20:20:00,18,46,1.0
3,F,N,N,20:20:00,18,46,1.0
3,F,N,N,20:20:00,18,48,1.0
3,F,N,N,20:20:00,18,49,1.0
3,F,N,N,20:20:00,18,52,1.0
3,F,N,N,20:20:00,18,53,1.0
3,F,N,N,20:20:00,18,62,1.0
3,M,N,N,20:20:00,16,11,1.0
3,M,N,N,20:20:00,16,27,1.0
3,M,N,N,20:20:00,16,29,1.0
3,M,N,N,20:20:00,16,34,1.0
3,M,N,N,20:20:00,16,36,1.0
3,M,N,N,20:20:00,16,38,1.0
3,M,N,N,20:20:00,16,41,1.0
3,M,N,N,20:20:00,16,41,1.0
3,M,N,N,20:20:00,16,41,1.0
3,M,N,N,20:20:00,16,42,1.0
3,M,N,N,20:20:00,16,42,1.0
3,M,N,N,20:20:00,16,42,1.0
3,M,N,N,20:20:00,16,45,1.0
3,M,N,N,20:20:00,16,48,1.0
3,M,N,N,20:20:00,16,48,1.0
3,M,N,N,20:20:00,16,48,1.0
4,F,N,N,20:20:00,17,4,1.0
4,F,N,N,20:20:00,17,13,1.0
4,F,N,N,20:20:00,17,24,1.0
4,F,N,N,20:20:00,17,31,1.0
4,F,N,N,20:20:00,17,31,1.0
4,F,N,N,20:20:00,17,31,1.0
4,F,N,N,20:20:00,17,32,1.0
4,F,N,N,20:20:00,17,32,1.0
4,F,N,N,20:20:00,17,39,1.0
4,F,N,N,20:20:00,17,40,1.0
4,F,N,N,20:20:00,17,40,1.0
