Cage ID,Sex,Virgin,Yeast,Density,Total,Day,Event
4,M,Y,Y,100,101,39,1.0
4,M,Y,Y,100,101,40,1.0
4,M,Y,Y,100,101,40,1.0
4,M,Y,Y,100,101,40,1.0
4,M,Y,Y,100,101,40,1.0
4,M,Y,Y,100,101,40,1.0
4,M,Y,Y,100,101,41,1.0
4,M,Y,Y,100,101,41,1.0
4,M,Y,Y,100,101,41,1.0
4,M,Y,Y,100,101,41,1.0
4,M,Y,Y,100,101,41,1.0
4,M,Y,Y,100,101,41,1.0
4,M,Y,Y,100,101,42,1.0
4,M,Y,Y,100,101,42,1.0
4,M,Y,Y,100,101,43,1.0
4,M,Y,Y,100,101,43,1.0
4,M,Y,Y,100,101,43,1.0
4,M,Y,Y,100,101,43,1.0
4,M,Y,Y,100,101,44,1.0
4,M,Y,Y,100,101,44,1.0
4,M,Y,Y,100,101,44,1.0
4,M,Y,Y,100,101,45,1.0
4,M,Y,Y,100,101,45,1.0
4,M,Y,Y,100,101,45,1.0
4,M,Y,Y,100,101,45,1.0
4,M,Y,Y,100,101,45,1.0
4,M,Y,Y,100,101,45,1.0
4,M,Y,Y,100,101,46,1.0
4,M,Y,Y,100,101,46,1.0
4,M,Y,Y,100,101,46,1.0
4,M,Y,Y,100,101,46,1.0
4,M,Y,Y,100,101,46,1.0
4,M,Y,Y,100,101,47,1.0
4,M,Y,Y,100,101,47,1.0
4,M,Y,Y,100,101,48,1.0
4,M,Y,Y,100,101,49,1.0
4,M,Y,Y,100,101,49,1.0
4,M,Y,Y,100,101,49,1.0
4,M,Y,Y,100,101,50,1.0
4,M,Y,Y,100,101,50,1.0
4,M,Y,Y,100,101,50,1.0
4,M,Y,Y,100,101,50,1.0
4,M,Y,Y,100,101,50,1.0
4,M,Y,Y,100,101,52,1.0
4,M,Y,Y,100,101,52,1.0
4,M,Y,Y,100,101,52,1.0
4,M,Y,Y,100,101,52,1.0
4,M,Y,Y,100,101,52,1.0
4,M,Y,Y,100,101,52,1.0
4,M,Y,Y,100,101,52,1.0
4,M,Y,Y,100,101,53,1.0
4,M,Y,Y,100,101,54,1.0
4,M,Y,Y,100,101,54,1.0
4,M,Y,Y,100,101,54,1.0
4,M,Y,Y,100,101,55,1.0
4,M,Y,Y,100,101,56,1.0
4,M,Y,Y,100,101,56,1.0
4,M,Y,Y,100,101,57,1.0
4,M,Y,Y,100,101,57,1.0
4,M,Y,Y,100,101,57,1.0
4,M,Y,Y,100,101,58,1.0
4,M,Y,Y,100,101,59,1.0
4,M,Y,Y,100,101,59,1.0
4,M,Y,Y,100,101,59,1.0
4,M,Y,Y,100,101,59,1.0
4,M,Y,Y,100,101,59,1.0
4,M,Y,Y,100,101,60,1.0
4,M,Y,Y,100,101,60,1.0
4,M,Y,Y,100,101,65,1.0
4,M,Y,Y,100,101,65,1.0
4,M,Y,Y,100,101,65,1.0
4,M,Y,Y,100,101,65,1.0
4,M,Y,Y,100,101,65,1.0
4,M,Y,Y,100,101,65,1.0
4,M,Y,Y,100,101,65,1.0
4,M,Y,Y,100,101,65,1.0
4,M,Y,Y,100,101,65,1.0
4,M,Y,Y,100,101,70,1.0
4,M,Y,Y,100,101,70,1.0
4,M,Y,Y,100,101,82,1.0
4,M,Y,Y,100,101,87,1.0
4,M,Y,Y,100,101,108,1.0
1,F,N,N,50,47,4,1.0
1,F,N,N,50,47,6,1.0
1,F,N,N,50,47,21,1.0
1,F,N,N,50,47,23,1.0
1,F,N,N,50,47,31,1.0
1,F,N,N,50,47,31,1.0
1,F,N,N,50,47,31,1.0
1,F,N,N,50,47,32,1.0
1,F,N,N,50,47,32,1.0
1,F,N,N,50,47,33,1.0
1,F,N,N,50,47,33,1.0
1,F,N,N,50,47,33,1.0
1,F,N,N,50,47,33,1.0
1,F,N,N,50,47,34,1.0
1,F,N,N,50,47,35,1.0
1,F,N,N,50,47,35,1.0
1,F,N,N,50,47,35,1.0
1,F,N,N,50,47,35,1.0
1,F,N,N,50,47,35,1.0
1,F,N,N,50,47,36,1.0
1,F,N,N,50,47,36,1.0
1,F,N,N,50,47,36,1.0
1,F,N,N,50,47,37,1.0
1,F,N,N,50,47,37,1.0
1,F,N,N,50,47,38,1.0
1,F,N,N,50,47,38,1.0
1,F,N,N,50,47,38,1.0
1,F,N,N,50,47,39,1.0
1,F,N,N,50,47,39,1.0
1,F,N,N,50,47,39,1.0
1,F,N,N,50,47,40,1.0
1,F,N,N,50,47,40,1.0
1,F,N,N,50,47,40,1.0
1,F,N,N,50,47,41,1.0
1,F,N,N,50,47,41,1.0
1,F,N,N,50,47,41,1.0
1,F,N,N,50,47,41,1.0
1,F,N,N,50,47,41,1.0
1,F,N,N,50,47,43,1.0
1,F,N,N,50,47,44,1.0
1,F,N,N,50,47,45,1.0
1,F,N,N,50,47,45,1.0
1,F,N,N,50,47,46,1.0
1,F,N,N,50,47,49,1.0
1,F,N,N,50,47,50,1.0
1,F,N,N,50,47,63,1.0
1,F,N,N,50,47,65,1.0
1,M,N,N,50,59,9,1.0
1,M,N,N,50,59,12,1.0
1,M,N,N,50,59,22,1.0
1,M,N,N,50,59,27,1.0
1,M,N,N,50,59,30,1.0
1,M,N,N,50,59,30,1.0
1,M,N,N,50,59,30,1.0
1,M,N,N,50,59,31,1.0
1,M,N,N,50,59,31,1.0
1,M,N,N,50,59,31,1.0
1,M,N,N,50,59,32,1.0
1,M,N,N,50,59,32,1.0
1,M,N,N,50,59,33,1.0
1,M,N,N,50,59,33,1.0
1,M,N,N,50,59,33,1.0
1,M,N,N,50,59,33,1.0
1,M,N,N,50,59,34,1.0
1,M,N,N,50,59,34,1.0
1,M,N,N,50,59,34,1.0
1,M,N,N,50,59,34,1.0
1,M,N,N,50,59,34,1.0
1,M,N,N,50,59,34,1.0
1,M,N,N,50,59,35,1.0
1,M,N,N,50,59,36,1.0
1,M,N,N,50,59,36,1.0
1,M,N,N,50,59,36,1.0
1,M,N,N,50,59,36,1.0
1,M,N,N,50,59,37,1.0
1,M,N,N,50,59,38,1.0
1,M,N,N,50,59,39,1.0
1,M,N,N,50,59,39,1.0
1,M,N,N,50,59,40,1.0
1,M,N,N,50,59,40,1.0
1,M,N,N,50,59,40,1.0
1,M,N,N,50,59,40,1.0
1,M,N,N,50,59,41,1.0
1,M,N,N,50,59,41,1.0
1,M,N,N,50,59,41,1.0
1,M,N,N,50,59,41,1.0
1,M,N,N,50,59,42,1.0
1,M,N,N,50,59,42,1.0
1,M,N,N,50,59,42,1.0
1,M,N,N,50,59,42,1.0
1,M,N,N,50,59,42,1.0
1,M,N,N,50,59,45,1.0
1,M,N,N,50,59,45,1.0
1,M,N,N,50,59,45,1.0
1,M,N,N,50,59,46,1.0
1,M,N,N,50,59,46,1.0
1,M,N,N,50,59,46,1.0
1,M,N,N,50,59,46,1.0
1,M,N,N,50,59,46,1.0
1,M,N,N,50,59,47,1.0
1,M,N,N,50,59,47,1.0
1,M,N,N,50,59,47,1.0
1,M,N,N,50,59,48,1.0
1,M,N,N,50,59,48,1.0
1,M,N,N,50,59,57,1.0
1,M,N,N,50,59,63,1.0
2,F,N,N,50,41,29,1.0
2,F,N,N,50,41,31,1.0
2,F,N,N,50,41,32,1.0
2,F,N,N,50,41,35,1.0
2,F,N,N,50,41,35,1.0
2,F,N,N,50,41,36,1.0
2,F,N,N,50,41,36,1.0
2,F,N,N,50,41,36,1.0
2,F,N,N,50,41,37,1.0
2,F,N,N,50,41,37,1.0
2,F,N,N,50,41,37,1.0
2,F,N,N,50,41,37,1.0
2,F,N,N,50,41,38,1.0
2,F,N,N,50,41,39,1.0
2,F,N,N,50,41,39,1.0
2,F,N,N,50,41,40,1.0
2,F,N,N,50,41,40,1.0
2,F,N,N,50,41,40,1.0
2,F,N,N,50,41,40,1.0
2,F,N,N,50,41,41,1.0
2,F,N,N,50,41,41,1.0
2,F,N,N,50,41,42,1.0
2,F,N,N,50,41,42,1.0
2,F,N,N,50,41,42,1.0
2,F,N,N,50,41,42,1.0
2,F,N,N,50,41,42,1.0
2,F,N,N,50,41,44,1.0
2,F,N,N,50,41,45,1.0
2,F,N,N,50,41,45,1.0
2,F,N,N,50,41,45,1.0
2,F,N,N,50,41,45,1.0
2,F,N,N,50,41,46,1.0
2,F,N,N,50,41,46,1.0
2,F,N,N,50,41,46,1.0
2,F,N,N,50,41,47,1.0
2,F,N,N,50,41,48,1.0
2,F,N,N,50,41,49,1.0
2,F,N,N,50,41,51,1.0
2,F,N,N,50,41,54,1.0
2,F,N,N,50,41,54,1.0
2,F,N,N,50,41,59,1.0
2,M,N,N,50,42,18,1.0
2,M,N,N,50,42,29,1.0
2,M,N,N,50,42,31,1.0
2,M,N,N,50,42,32,1.0
2,M,N,N,50,42,32,1.0
2,M,N,N,50,42,33,1.0
2,M,N,N,50,42,33,1.0
2,M,N,N,50,42,33,1.0
2,M,N,N,50,42,33,1.0
2,M,N,N,50,42,34,1.0
2,M,N,N,50,42,35,1.0
2,M,N,N,50,42,35,1.0
2,M,N,N,50,42,35,1.0
2,M,N,N,50,42,35,1.0
2,M,N,N,50,42,36,1.0
2,M,N,N,50,42,36,1.0
2,M,N,N,50,42,36,1.0
2,M,N,N,50,42,36,1.0
2,M,N,N,50,42,36,1.0
2,M,N,N,50,42,37,1.0
2,M,N,N,50,42,38,1.0
2,M,N,N,50,42,38,1.0
2,M,N,N,50,42,38,1.0
2,M,N,N,50,42,38,1.0
2,M,N,N,50,42,38,1.0
2,M,N,N,50,42,38,1.0
2,M,N,N,50,42,38,1.0
2,M,N,N,50,42,39,1.0
2,M,N,N,50,42,40,1.0
2,M,N,N,50,42,41,1.0
2,M,N,N,50,42,42,1.0
2,M,N,N,50,42,42,1.0
2,M,N,N,50,42,42,1.0
2,M,N,N,50,42,43,1.0
2,M,N,N,50,42,44,1.0
2,M,N,N,50,42,44,1.0
2,M,N,N,50,42,44,1.0
2,M,N,N,50,42,46,1.0
2,M,N,N,50,42,48,1.0
2,M,N,N,50,42,48,1.0
2,M,N,N,50,42,56,1.0
2,M,N,N,50,42,57,1.0
3,F,N,N,50,48,5,1.0
3,F,N,N,50,48,6,1.0
3,F,N,N,50,48,8,1.0
3,F,N,N,50,48,19,1.0
3,F,N,N,50,48,21,1.0
3,F,N,N,50,48,26,1.0
3,F,N,N,50,48,26,1.0
3,F,N,N,50,48,30,1.0
3,F,N,N,50,48,31,1.0
3,F,N,N,50,48,33,1.0
3,F,N,N,50,48,33,1.0
3,F,N,N,50,48,35,1.0
3,F,N,N,50,48,35,1.0
3,F,N,N,50,48,35,1.0
3,F,N,N,50,48,36,1.0
3,F,N,N,50,48,36,1.0
3,F,N,N,50,48,37,1.0
3,F,N,N,50,48,37,1.0
3,F,N,N,50,48,37,1.0
3,F,N,N,50,48,37,1.0
3,F,N,N,50,48,38,1.0
3,F,N,N,50,48,39,1.0
3,F,N,N,50,48,39,1.0
3,F,N,N,50,48,40,1.0
3,F,N,N,50,48,41,1.0
3,F,N,N,50,48,41,1.0
3,F,N,N,50,48,42,1.0
3,F,N,N,50,48,42,1.0
3,F,N,N,50,48,42,1.0
3,F,N,N,50,48,42,1.0
3,F,N,N,50,48,43,1.0
3,F,N,N,50,48,43,1.0
3,F,N,N,50,48,43,1.0
3,F,N,N,50,48,43,1.0
3,F,N,N,50,48,43,1.0
3,F,N,N,50,48,43,1.0
3,F,N,N,50,48,44,1.0
3,F,N,N,50,48,44,1.0
3,F,N,N,50,48,44,1.0
3,F,N,N,50,48,44,1.0
3,F,N,N,50,48,44,1.0
3,F,N,N,50,48,44,1.0
3,F,N,N,50,48,45,1.0
3,F,N,N,50,48,46,1.0
3,F,N,N,50,48,46,1.0
3,F,N,N,50,48,46,1.0
3,F,N,N,50,48,46,1.0
3,F,N,N,50,48,58,1.0
3,M,N,N,50,50,4,1.0
3,M,N,N,50,50,11,1.0
3,M,N,N,50,50,27,1.0
3,M,N,N,50,50,27,1.0
3,M,N,N,50,50,30,1.0
3,M,N,N,50,50,31,1.0
3,M,N,N,50,50,31,1.0
3,M,N,N,50,50,31,1.0
3,M,N,N,50,50,31,1.0
3,M,N,N,50,50,33,1.0
3,M,N,N,50,50,35,1.0
3,M,N,N,50,50,35,1.0
3,M,N,N,50,50,35,1.0
3,M,N,N,50,50,36,1.0
3,M,N,N,50,50,36,1.0
3,M,N,N,50,50,37,1.0
3,M,N,N,50,50,37,1.0
3,M,N,N,50,50,38,1.0
3,M,N,N,50,50,38,1.0
3,M,N,N,50,50,39,1.0
3,M,N,N,50,50,39,1.0
3,M,N,N,50,50,39,1.0
3,M,N,N,50,50,39,1.0
3,M,N,N,50,50,39,1.0
3,M,N,N,50,50,39,1.0
3,M,N,N,50,50,40,1.0
3,M,N,N,50,50,40,1.0
3,M,N,N,50,50,40,1.0
3,M,N,N,50,50,41,1.0
3,M,N,N,50,50,41,1.0
3,M,N,N,50,50,42,1.0
3,M,N,N,50,50,42,1.0
3,M,N,N,50,50,43,1.0
3,M,N,N,50,50,43,1.0
3,M,N,N,50,50,43,1.0
3,M,N,N,50,50,44,1.0
3,M,N,N,50,50,44,1.0
3,M,N,N,50,50,44,1.0
3,M,N,N,50,50,44,1.0
3,M,N,N,50,50,45,1.0
3,M,N,N,50,50,45,1.0
3,M,N,N,50,50,45,1.0
3,M,N,N,50,50,46,1.0
3,M,N,N,50,50,47,1.0
3,M,N,N,50,50,50,1.0
3,M,N,N,50,50,51,1.0
3,M,N,N,50,50,52,1.0
3,M,N,N,50,50,52,1.0
3,M,N,N,50,50,55,1.0
3,M,N,N,50,50,102,1.0
4,F,N,N,50,42,8,1.0
4,F,N,N,50,42,30,1.0
4,F,N,N,50,42,31,1.0
4,F,N,N,50,42,31,1.0
4,F,N,N,50,42,31,1.0
4,F,N,N,50,42,31,1.0
4,F,N,N,50,42,32,1.0
4,F,N,N,50,42,32,1.0
4,F,N,N,50,42,32,1.0
4,F,N,N,50,42,32,1.0
4,F,N,N,50,42,32,1.0
4,F,N,N,50,42,33,1.0
4,F,N,N,50,42,34,1.0
4,F,N,N,50,42,34,1.0
4,F,N,N,50,42,35,1.0
4,F,N,N,50,42,35,1.0
4,F,N,N,50,42,36,1.0
4,F,N,N,50,42,36,1.0
4,F,N,N,50,42,36,1.0
4,F,N,N,50,42,36,1.0
4,F,N,N,50,42,36,1.0
4,F,N,N,50,42,36,1.0
4,F,N,N,50,42,36,1.0
4,F,N,N,50,42,37,1.0
4,F,N,N,50,42,37,1.0
4,F,N,N,50,42,38,1.0
4,F,N,N,50,42,39,1.0
4,F,N,N,50,42,39,1.0
4,F,N,N,50,42,39,1.0
4,F,N,N,50,42,40,1.0
4,F,N,N,50,42,40,1.0
4,F,N,N,50,42,40,1.0
4,F,N,N,50,42,41,1.0
4,F,N,N,50,42,41,1.0
4,F,N,N,50,42,41,1.0
4,F,N,N,50,42,41,1.0
4,F,N,N,50,42,42,1.0
4,F,N,N,50,42,42,1.0
4,F,N,N,50,42,43,1.0
4,F,N,N,50,42,43,1.0
4,F,N,N,50,42,45,1.0
4,F,N,N,50,42,46,1.0
4,M,N,N,50,52,4,1.0
4,M,N,N,50,52,5,1.0
4,M,N,N,50,52,9,1.0
4,M,N,N,50,52,20,1.0
4,M,N,N,50,52,27,1.0
4,M,N,N,50,52,29,1.0
4,M,N,N,50,52,29,1.0
4,M,N,N,50,52,31,1.0
4,M,N,N,50,52,31,1.0
4,M,N,N,50,52,32,1.0
4,M,N,N,50,52,32,1.0
4,M,N,N,50,52,32,1.0
4,M,N,N,50,52,32,1.0
4,M,N,N,50,52,33,1.0
4,M,N,N,50,52,33,1.0
4,M,N,N,50,52,34,1.0
4,M,N,N,50,52,34,1.0
4,M,N,N,50,52,35,1.0
4,M,N,N,50,52,35,1.0
4,M,N,N,50,52,35,1.0
4,M,N,N,50,52,35,1.0
4,M,N,N,50,52,36,1.0
4,M,N,N,50,52,36,1.0
4,M,N,N,50,52,36,1.0
4,M,N,N,50,52,36,1.0
4,M,N,N,50,52,36,1.0
4,M,N,N,50,52,36,1.0
4,M,N,N,50,52,36,1.0
4,M,N,N,50,52,37,1.0
4,M,N,N,50,52,37,1.0
4,M,N,N,50,52,37,1.0
4,M,N,N,50,52,37,1.0
4,M,N,N,50,52,37,1.0
4,M,N,N,50,52,37,1.0
4,M,N,N,50,52,37,1.0
4,M,N,N,50,52,38,1.0
4,M,N,N,50,52,38,1.0
4,M,N,N,50,52,39,1.0
4,M,N,N,50,52,41,1.0
4,M,N,N,50,52,41,1.0
4,M,N,N,50,52,42,1.0
4,M,N,N,50,52,42,1.0
4,M,N,N,50,52,42,1.0
4,M,N,N,50,52,42,1.0
4,M,N,N,50,52,42,1.0
4,M,N,N,50,52,43,1.0
4,M,N,N,50,52,43,1.0
4,M,N,N,50,52,43,1.0
4,M,N,N,50,52,43,1.0
4,M,N,N,50,52,48,1.0
4,M,N,N,50,52,48,1.0
4,M,N,N,50,52,59,1.0
1,F,N,N,50,47,18,1.0
1,F,N,N,50,47,22,1.0
1,F,N,N,50,47,27,1.0
1,F,N,N,50,47,27,1.0
1,F,N,N,50,47,33,1.0
1,F,N,N,50,47,34,1.0
1,F,N,N,50,47,34,1.0
1,F,N,N,50,47,34,1.0
1,F,N,N,50,47,35,1.0
1,F,N,N,50,47,36,1.0
1,F,N,N,50,47,36,1.0
1,F,N,N,50,47,36,1.0
1,F,N,N,50,47,36,1.0
1,F,N,N,50,47,36,1.0
1,F,N,N,50,47,36,1.0
1,F,N,N,50,47,37,1.0
1,F,N,N,50,47,38,1.0
1,F,N,N,50,47,38,1.0
1,F,N,N,50,47,38,1.0
1,F,N,N,50,47,38,1.0
1,F,N,N,50,47,39,1.0
1,F,N,N,50,47,40,1.0
1,F,N,N,50,47,40,1.0
1,F,N,N,50,47,40,1.0
1,F,N,N,50,47,41,1.0
1,F,N,N,50,47,41,1.0
1,F,N,N,50,47,41,1.0
1,F,N,N,50,47,41,1.0
1,F,N,N,50,47,41,1.0
1,F,N,N,50,47,42,1.0
1,F,N,N,50,47,42,1.0
1,F,N,N,50,47,43,1.0
1,F,N,N,50,47,43,1.0
1,F,N,N,50,47,43,1.0
1,F,N,N,50,47,44,1.0
1,F,N,N,50,47,44,1.0
1,F,N,N,50,47,44,1.0
1,F,N,N,50,47,44,1.0
1,F,N,N,50,47,44,1.0
1,F,N,N,50,47,44,1.0
1,F,N,N,50,47,44,1.0
1,F,N,N,50,47,45,1.0
1,F,N,N,50,47,46,1.0
1,F,N,N,50,47,46,1.0
1,F,N,N,50,47,46,1.0
1,F,N,N,50,47,52,1.0
1,F,N,N,50,47,63,1.0
1,M,N,N,50,47,8,1.0
1,M,N,N,50,47,9,1.0
1,M,N,N,50,47,19,1.0
1,M,N,N,50,47,21,1.0
1,M,N,N,50,47,28,1.0
1,M,N,N,50,47,28,1.0
1,M,N,N,50,47,30,1.0
1,M,N,N,50,47,31,1.0
1,M,N,N,50,47,31,1.0
1,M,N,N,50,47,31,1.0
1,M,N,N,50,47,31,1.0
1,M,N,N,50,47,32,1.0
1,M,N,N,50,47,32,1.0
1,M,N,N,50,47,33,1.0
1,M,N,N,50,47,33,1.0
1,M,N,N,50,47,33,1.0
1,M,N,N,50,47,33,1.0
1,M,N,N,50,47,33,1.0
1,M,N,N,50,47,33,1.0
1,M,N,N,50,47,35,1.0
1,M,N,N,50,47,35,1.0
1,M,N,N,50,47,35,1.0
1,M,N,N,50,47,35,1.0
1,M,N,N,50,47,36,1.0
1,M,N,N,50,47,36,1.0
1,M,N,N,50,47,37,1.0
1,M,N,N,50,47,37,1.0
1,M,N,N,50,47,38,1.0
1,M,N,N,50,47,38,1.0
1,M,N,N,50,47,38,1.0
1,M,N,N,50,47,38,1.0
1,M,N,N,50,47,39,1.0
1,M,N,N,50,47,39,1.0
1,M,N,N,50,47,39,1.0
1,M,N,N,50,47,40,1.0
1,M,N,N,50,47,40,1.0
1,M,N,N,50,47,40,1.0
1,M,N,N,50,47,41,1.0
1,M,N,N,50,47,41,1.0
1,M,N,N,50,47,41,1.0
1,M,N,N,50,47,43,1.0
1,M,N,N,50,47,43,1.0
1,M,N,N,50,47,45,1.0
1,M,N,N,50,47,45,1.0
1,M,N,N,50,47,48,1.0
1,M,N,N,50,47,51,1.0
1,M,N,N,50,47,57,1.0
2,F,N,N,50,17,15,1.0
2,F,N,N,50,17,20,1.0
2,F,N,N,50,17,27,1.0
2,F,N,N,50,17,28,1.0
2,F,N,N,50,17,28,1.0
2,F,N,N,50,17,29,1.0
2,F,N,N,50,17,29,1.0
2,F,N,N,50,17,31,1.0
2,F,N,N,50,17,31,1.0
2,F,N,N,50,17,31,1.0
2,F,N,N,50,17,34,1.0
2,F,N,N,50,17,36,1.0
2,F,N,N,50,17,36,1.0
2,F,N,N,50,17,36,1.0
2,F,N,N,50,17,37,1.0
2,F,N,N,50,17,41,1.0
2,F,N,N,50,17,49,1.0
2,M,N,N,50,53,10,1.0
2,M,N,N,50,53,27,1.0
2,M,N,N,50,53,28,1.0
2,M,N,N,50,53,29,1.0
2,M,N,N,50,53,29,1.0
2,M,N,N,50,53,31,1.0
2,M,N,N,50,53,31,1.0
2,M,N,N,50,53,33,1.0
2,M,N,N,50,53,33,1.0
2,M,N,N,50,53,33,1.0
2,M,N,N,50,53,33,1.0
2,M,N,N,50,53,33,1.0
2,M,N,N,50,53,34,1.0
2,M,N,N,50,53,34,1.0
2,M,N,N,50,53,34,1.0
2,M,N,N,50,53,35,1.0
2,M,N,N,50,53,35,1.0
2,M,N,N,50,53,35,1.0
2,M,N,N,50,53,35,1.0
2,M,N,N,50,53,35,1.0
2,M,N,N,50,53,36,1.0
2,M,N,N,50,53,36,1.0
2,M,N,N,50,53,36,1.0
2,M,N,N,50,53,36,1.0
2,M,N,N,50,53,36,1.0
2,M,N,N,50,53,37,1.0
2,M,N,N,50,53,38,1.0
2,M,N,N,50,53,38,1.0
2,M,N,N,50,53,38,1.0
2,M,N,N,50,53,38,1.0
2,M,N,N,50,53,39,1.0
2,M,N,N,50,53,40,1.0
2,M,N,N,50,53,40,1.0
2,M,N,N,50,53,40,1.0
2,M,N,N,50,53,41,1.0
2,M,N,N,50,53,41,1.0
2,M,N,N,50,53,41,1.0
2,M,N,N,50,53,42,1.0
2,M,N,N,50,53,42,1.0
2,M,N,N,50,53,42,1.0
2,M,N,N,50,53,42,1.0
2,M,N,N,50,53,42,1.0
2,M,N,N,50,53,43,1.0
2,M,N,N,50,53,44,1.0
2,M,N,N,50,53,44,1.0
2,M,N,N,50,53,44,1.0
2,M,N,N,50,53,45,1.0
2,M,N,N,50,53,46,1.0
2,M,N,N,50,53,46,1.0
2,M,N,N,50,53,46,1.0
2,M,N,N,50,53,47,1.0
2,M,N,N,50,53,48,1.0
2,M,N,N,50,53,55,1.0
3,F,N,N,50,43,30,1.0
3,F,N,N,50,43,30,1.0
3,F,N,N,50,43,32,1.0
3,F,N,N,50,43,32,1.0
3,F,N,N,50,43,32,1.0
3,F,N,N,50,43,35,1.0
3,F,N,N,50,43,36,1.0
3,F,N,N,50,43,36,1.0
3,F,N,N,50,43,38,1.0
3,F,N,N,50,43,38,1.0
3,F,N,N,50,43,39,1.0
3,F,N,N,50,43,40,1.0
3,F,N,N,50,43,40,1.0
3,F,N,N,50,43,41,1.0
3,F,N,N,50,43,41,1.0
3,F,N,N,50,43,41,1.0
3,F,N,N,50,43,41,1.0
3,F,N,N,50,43,42,1.0
3,F,N,N,50,43,42,1.0
3,F,N,N,50,43,43,1.0
3,F,N,N,50,43,43,1.0
3,F,N,N,50,43,43,1.0
3,F,N,N,50,43,43,1.0
3,F,N,N,50,43,44,1.0
3,F,N,N,50,43,44,1.0
3,F,N,N,50,43,45,1.0
3,F,N,N,50,43,45,1.0
3,F,N,N,50,43,45,1.0
3,F,N,N,50,43,45,1.0
3,F,N,N,50,43,46,1.0
3,F,N,N,50,43,46,1.0
3,F,N,N,50,43,47,1.0
3,F,N,N,50,43,47,1.0
3,F,N,N,50,43,48,1.0
3,F,N,N,50,43,48,1.0
3,F,N,N,50,43,49,1.0
3,F,N,N,50,43,50,1.0
3,F,N,N,50,43,50,1.0
3,F,N,N,50,43,51,1.0
3,F,N,N,50,43,52,1.0
3,F,N,N,50,43,54,1.0
3,F,N,N,50,43,60,1.0
3,F,N,N,50,43,68,1.0
3,M,N,N,50,43,3,1.0
3,M,N,N,50,43,26,1.0
3,M,N,N,50,43,30,1.0
3,M,N,N,50,43,31,1.0
3,M,N,N,50,43,32,1.0
3,M,N,N,50,43,32,1.0
3,M,N,N,50,43,33,1.0
3,M,N,N,50,43,34,1.0
3,M,N,N,50,43,35,1.0
3,M,N,N,50,43,35,1.0
3,M,N,N,50,43,35,1.0
3,M,N,N,50,43,36,1.0
3,M,N,N,50,43,36,1.0
3,M,N,N,50,43,37,1.0
3,M,N,N,50,43,37,1.0
3,M,N,N,50,43,37,1.0
3,M,N,N,50,43,38,1.0
3,M,N,N,50,43,38,1.0
3,M,N,N,50,43,39,1.0
3,M,N,N,50,43,39,1.0
3,M,N,N,50,43,40,1.0
3,M,N,N,50,43,41,1.0
3,M,N,N,50,43,42,1.0
3,M,N,N,50,43,42,1.0
3,M,N,N,50,43,43,1.0
3,M,N,N,50,43,43,1.0
3,M,N,N,50,43,44,1.0
3,M,N,N,50,43,44,1.0
3,M,N,N,50,43,44,1.0
3,M,N,N,50,43,44,1.0
3,M,N,N,50,43,44,1.0
3,M,N,N,50,43,46,1.0
3,M,N,N,50,43,46,1.0
3,M,N,N,50,43,47,1.0
3,M,N,N,50,43,47,1.0
3,M,N,N,50,43,47,1.0
3,M,N,N,50,43,47,1.0
3,M,N,N,50,43,49,1.0
3,M,N,N,50,43,50,1.0
3,M,N,N,50,43,51,1.0
3,M,N,N,50,43,54,1.0
3,M,N,N,50,43,58,1.0
3,M,N,N,50,43,61,1.0
4,F,N,N,50,44,9,1.0
4,F,N,N,50,44,14,1.0
4,F,N,N,50,44,26,1.0
4,F,N,N,50,44,32,1.0
4,F,N,N,50,44,32,1.0
4,F,N,N,50,44,33,1.0
4,F,N,N,50,44,33,1.0
4,F,N,N,50,44,33,1.0
4,F,N,N,50,44,33,1.0
4,F,N,N,50,44,33,1.0
4,F,N,N,50,44,33,1.0
4,F,N,N,50,44,33,1.0
4,F,N,N,50,44,33,1.0
4,F,N,N,50,44,34,1.0
4,F,N,N,50,44,34,1.0
4,F,N,N,50,44,35,1.0
4,F,N,N,50,44,35,1.0
4,F,N,N,50,44,35,1.0
4,F,N,N,50,44,35,1.0
4,F,N,N,50,44,36,1.0
4,F,N,N,50,44,36,1.0
4,F,N,N,50,44,36,1.0
4,F,N,N,50,44,36,1.0
4,F,N,N,50,44,36,1.0
4,F,N,N,50,44,37,1.0
4,F,N,N,50,44,38,1.0
4,F,N,N,50,44,38,1.0
4,F,N,N,50,44,39,1.0
4,F,N,N,50,44,39,1.0
4,F,N,N,50,44,39,1.0
4,F,N,N,50,44,40,1.0
4,F,N,N,50,44,40,1.0
4,F,N,N,50,44,41,1.0
4,F,N,N,50,44,41,1.0
4,F,N,N,50,44,41,1.0
4,F,N,N,50,44,41,1.0
4,F,N,N,50,44,42,1.0
4,F,N,N,50,44,42,1.0
4,F,N,N,50,44,43,1.0
4,F,N,N,50,44,43,1.0
4,F,N,N,50,44,45,1.0
4,F,N,N,50,44,45,1.0
4,F,N,N,50,44,47,1.0
4,F,N,N,50,44,54,1.0
4,M,N,N,50,35,18,1.0
4,M,N,N,50,35,26,1.0
4,M,N,N,50,35,27,1.0
4,M,N,N,50,35,28,1.0
4,M,N,N,50,35,28,1.0
4,M,N,N,50,35,30,1.0
4,M,N,N,50,35,31,1.0
4,M,N,N,50,35,32,1.0
4,M,N,N,50,35,32,1.0
